0.42, 17556.2, 7373.63
0.422, 17556.2, 7408.74
0.424, 17556.2, 7443.85
0.426, 17556.2, 7478.96
0.428, 17556.2, 7514.08
0.43, 17556.2, 7549.19
0.432, 17556.2, 7584.3
0.434, 17556.2, 7619.41
0.436, 17556.2, 7654.53
0.438, 17556.2, 7689.64
0.44, 17556.2, 7724.75
0.442, 17556.2, 7759.86
0.444, 17556.2, 7794.98
0.446, 17556.2, 7830.09
0.448, 17556.2, 7865.2
0.45, 17556.2, 7900.31
0.452, 17556.2, 7935.43
0.454, 17556.2, 7970.54
0.456, 17556.2, 8005.65
0.458, 17556.2, 8040.76
0.46, 17556.2, 8075.88
0.462, 17556.2, 8110.99
0.464, 17556.2, 8146.1
0.466, 17556.2, 8181.21
0.468, 17556.2, 8216.33
0.47, 17556.2, 8251.44
0.472, 17556.2, 8286.55
0.474, 17556.2, 8321.66
0.476, 17556.2, 8356.78
0.478, 17556.2, 8391.89
0.48, 17556.2, 8427
0.482, 17556.2, 8462.11
0.484, 17556.2, 8497.23
0.486, 17556.2, 8532.34
0.488, 17556.2, 8567.45
0.49, 17556.2, 8602.56
0.492, 17556.2, 8637.68
0.494, 17556.2, 8672.79
0.496, 17556.2, 8707.9
0.498, 17556.2, 8743.01
0.5, 17556.2, 8778.13
0.502, 17556.2, 8813.24
0.504, 17556.2, 8848.35
0.506, 17556.2, 8883.46
0.508, 17556.2, 8918.58
0.51, 17556.2, 8953.69
0.512, 17556.2, 8988.8
0.514, 17556.2, 9023.91
0.516, 17556.2, 9059.03
0.518, 17556.2, 9094.14
0.52, 17556.2, 9129.25
0.522, 17556.2, 9164.36
0.524, 17556.2, 9199.48
0.526, 17556.2, 9234.59
0.528, 17556.2, 9269.7
0.53, 17556.2, 9304.81
0.532, 17556.2, 9339.93
0.534, 17556.2, 9375.04
0.536, 17556.2, 9410.15
0.538, 17556.2, 9445.26
0.54, 17556.2, 9480.38
0.542, 17556.2, 9515.49
0.544, 17556.2, 9550.6
0.546, 17556.2, 9585.71
0.548, 17556.2, 9620.83
0.55, 17556.2, 9655.94
0.552, 17556.2, 9691.05
0.554, 17556.2, 9726.16
0.556, 17556.2, 9761.27
0.558, 17556.2, 9796.39
0.56, 17556.2, 9831.5
0.562, 17556.2, 9866.61
0.564, 17556.2, 9901.72
0.566, 17556.2, 9936.84
0.568, 17556.2, 9971.95
0.57, 17556.2, 10007.1
0.572, 17556.2, 10042.2
0.574, 17556.2, 10077.3
0.576, 17556.2, 10112.4
0.578, 17556.2, 10147.5
0.58, 17556.2, 10182.6
0.582, 17556.2, 10217.7
0.584, 17556.2, 10252.8
0.586, 17556.2, 10288
0.588, 17556.2, 10323.1
0.59, 17556.2, 10358.2
0.592, 17556.2, 10393.3
0.594, 17556.2, 10428.4
0.596, 17556.2, 10463.5
0.598, 17556.2, 10498.6
0.6, 17556.2, 10533.7
0.602, 17556.2, 10568.9
0.604, 17556.2, 10604
0.606, 17556.2, 10639.1
0.608, 17556.2, 10674.2
0.61, 17556.2, 10709.3
0.612, 17556.2, 10744.4
0.614, 17556.2, 10779.5
0.616, 17556.2, 10814.6
0.618, 17556.2, 10849.8
0.62, 17556.2, 10884.9
0.622, 17556.2, 10920
0.624, 17556.2, 10955.1
0.626, 17556.2, 10990.2
0.628, 17556.2, 11025.3
0.63, 17556.2, 11060.4
0.632, 17556.2, 11095.5
0.634, 17556.2, 11130.7
0.636, 17556.2, 11165.8
0.638, 17556.2, 11200.9
0.64, 17556.2, 11236
0.642, 17556.2, 11271.1
0.644, 17556.2, 11306.2
0.646, 17556.2, 11341.3
0.648, 17556.2, 11376.4
0.65, 17556.2, 11411.6
0.652, 17556.2, 11446.7
0.654, 17556.2, 11481.8
0.656, 17556.2, 11516.9
0.658, 17556.2, 11552
0.66, 17556.2, 11587.1
0.662, 17556.2, 11622.2
0.664, 17556.2, 11657.3
0.666, 17556.2, 11692.5
0.668, 17556.2, 11727.6
0.67, 17556.2, 11762.7
0.672, 17556.2, 11797.8
0.674, 17556.2, 11832.9
0.676, 17556.2, 11868
0.678, 17556.2, 11903.1
0.68, 17556.2, 11938.2
0.682, 17556.2, 11973.4
0.684, 17556.2, 12008.5
0.686, 17556.2, 12043.6
0.688, 17556.2, 12078.7
0.69, 17556.2, 12113.8
0.692, 17556.2, 12148.9
0.694, 17556.2, 12184
0.696, 17556.2, 12219.1
0.698, 17556.2, 12254.3
0.7, 17556.2, 12289.4
0.702, 17556.2, 12324.5
0.704, 17556.2, 12359.6
0.706, 17556.2, 12394.7
0.708, 17556.2, 12429.8
0.71, 17556.2, 12464.9
0.712, 17556.2, 12500
0.714, 17556.2, 12535.2
0.716, 17556.2, 12570.3
0.718, 17556.2, 12605.4
0.72, 17556.2, 12640.5
0.722, 17556.2, 12675.6
0.724, 17556.2, 12710.7
0.726, 17556.2, 12745.8
0.728, 17556.2, 12780.9
0.73, 17556.2, 12816.1
0.732, 17556.2, 12851.2
0.734, 17556.2, 12886.3
0.736, 17556.2, 12921.4
0.738, 17556.2, 12956.5
0.74, 17556.2, 12991.6
0.742, 17556.2, 13026.7
0.744, 17556.2, 13061.8
0.746, 17556.2, 13097
0.748, 17556.2, 13132.1
0.75, 17556.2, 13167.2
0.752, 17556.2, 13202.3
0.754, 17556.2, 13237.4
0.756, 17556.2, 13272.5
0.758, 17556.2, 13307.6
0.76, 17556.2, 13342.7
0.762, 17556.2, 13377.9
0.764, 17556.2, 13413
0.766, 17556.2, 13448.1
0.768, 17556.2, 13483.2
0.77, 17556.2, 13518.3
0.772, 17556.2, 13553.4
0.774, 17556.2, 13588.5
0.776, 17556.2, 13623.6
0.778, 17556.2, 13658.8
0.78, 17556.2, 13693.9
0.782, 17556.2, 13729
0.784, 17556.2, 13764.1
0.786, 17556.2, 13799.2
0.788, 17556.2, 13834.3
0.79, 17556.2, 13869.4
0.792, 17556.2, 13904.5
0.794, 17556.2, 13939.7
0.796, 17556.2, 13974.8
0.798, 17556.2, 14009.9
0.8, 17556.2, 14045
0.802, 17556.2, 14080.1
0.804, 17556.2, 14115.2
0.806, 17556.2, 14150.3
0.808, 17556.2, 14185.4
0.81, 17556.2, 14220.6
0.812, 17556.2, 14255.7
0.814, 17556.2, 14290.8
0.816, 17556.2, 14325.9
0.818, 17556.2, 14361
0.82, 17556.2, 14396.1
0.822, 17556.2, 14431.2
0.824, 17556.2, 14466.3
0.826, 17556.2, 14501.5
0.828, 17556.2, 14536.6
0.83, 17556.2, 14571.7
0.832, 17556.2, 14606.8
0.834, 17556.2, 14641.9
0.836, 17556.2, 14677
0.838, 17556.2, 14712.1
0.84, 17556.2, 14747.2
0.842, 17556.2, 14782.4
0.844, 17556.2, 14817.5
0.846, 17556.2, 14852.6
0.848, 17556.2, 14887.7
0.85, 17556.2, 14922.8
0.852, 17556.2, 14957.9
0.854, 17556.2, 14993
0.856, 17556.2, 15028.1
0.858, 17556.2, 15063.3
0.86, 17556.2, 15098.4
0.862, 17556.2, 15133.5
0.864, 17556.2, 15168.6
0.866, 17556.2, 15203.7
0.868, 17556.2, 15238.8
0.87, 17556.2, 15273.9
0.872, 17556.2, 15309
0.874, 17556.2, 15344.2
0.876, 17556.2, 15379.3
0.878, 17556.2, 15414.4
0.88, 17556.2, 15449.5
0.882, 17556.2, 15484.6
0.884, 17556.2, 15519.7
0.886, 17556.2, 15554.8
0.888, 17556.2, 15589.9
0.89, 17556.2, 15625.1
0.892, 17556.2, 15660.2
0.894, 17556.2, 15695.3
0.896, 17556.2, 15730.4
0.898, 17556.2, 15765.5
0.9, 17556.2, 15800.6
0.902, 17556.2, 15835.7
0.904, 17556.2, 15870.8
0.906, 17556.2, 15906
0.908, 17556.2, 15941.1
0.91, 17556.2, 15976.2
0.912, 17556.2, 16011.3
0.914, 17556.2, 16046.4
0.916, 17556.2, 16081.5
0.918, 17556.2, 16116.6
0.92, 17556.2, 16151.7
0.922, 17556.2, 16186.9
0.924, 17556.2, 16222
0.926, 17556.2, 16257.1
0.928, 17556.2, 16292.2
0.93, 17556.2, 16327.3
0.932, 17556.2, 16362.4
0.934, 17556.2, 16397.5
0.936, 17556.2, 16432.6
0.938, 17556.2, 16467.8
0.94, 17556.2, 16502.9
0.942, 17556.2, 16538
0.944, 17556.2, 16573.1
0.946, 17556.2, 16608.2
0.948, 17556.2, 16643.3
0.95, 17556.2, 16678.4
0.952, 17556.2, 16713.5
0.954, 17556.2, 16748.7
0.956, 17556.2, 16783.8
0.958, 17556.2, 16818.9
0.96, 17556.2, 16854
0.962, 17556.2, 16889.1
0.964, 17556.2, 16924.2
0.966, 17556.2, 16959.3
0.968, 17556.2, 16994.4
0.97, 17556.2, 17029.6
0.972, 17556.2, 17064.7
0.974, 17556.2, 17099.8
0.976, 17556.2, 17134.9
0.978, 17556.2, 17170
0.98, 17556.2, 17205.1
0.982, 17556.2, 17240.2
0.984, 17556.2, 17275.3
0.986, 17556.2, 17310.5
0.988, 17556.2, 17345.6
0.99, 17556.2, 17380.7
0.992, 17556.2, 17415.8
0.994, 17556.2, 17450.9
0.996, 17556.2, 17486
0.998, 17556.2, 17521.1
1, 17556.2, 17556.2
1.002, 17556.2, 17591.4
1.004, 17556.2, 17626.5
1.006, 17556.2, 17661.6
1.008, 17556.2, 17696.7
1.01, 17556.2, 17731.8
1.012, 17556.2, 17766.9
1.014, 17556.2, 17802
1.016, 17556.2, 17837.1
1.018, 17556.2, 17872.3
1.02, 17556.2, 17907.4
1.022, 17556.2, 17942.5
1.024, 17556.2, 17977.6
1.026, 17556.2, 18012.7
1.028, 17556.2, 18047.8
1.03, 17556.2, 18082.9
1.032, 17556.2, 18118
1.034, 17556.2, 18153.2
1.036, 17556.2, 18188.3
1.038, 17556.2, 18223.4
1.04, 17556.2, 18258.5
1.042, 17556.2, 18293.6
1.044, 17556.2, 18328.7
1.046, 17556.2, 18363.8
1.048, 17556.2, 18398.9
1.05, 17556.2, 18434.1
1.052, 17556.2, 18469.2
1.054, 17556.2, 18504.3
1.056, 17556.2, 18539.4
1.058, 17556.2, 18574.5
1.06, 17556.2, 18609.6
1.062, 17556.2, 18644.7
1.064, 17556.2, 18679.8
1.066, 17556.2, 18715
1.068, 17556.2, 18750.1
1.07, 17556.2, 18785.2
1.072, 17556.2, 18820.3
1.074, 17556.2, 18855.4
1.076, 17556.2, 18890.5
1.078, 17556.2, 18925.6
1.08, 17556.2, 18960.7
1.082, 17556.2, 18995.9
1.084, 17556.2, 19031
1.086, 17556.2, 19066.1
1.088, 17556.2, 19101.2
1.09, 17556.2, 19136.3
1.092, 17556.2, 19171.4
1.094, 17556.2, 19206.5
1.096, 17556.2, 19241.6
1.098, 17556.2, 19276.8
1.1, 17556.2, 19311.9
1.102, 17556.2, 19347
1.104, 17556.2, 19382.1
1.106, 17556.2, 19417.2
1.108, 17556.2, 19452.3
1.11, 17556.2, 19487.4
1.112, 17556.2, 19522.5
1.114, 17556.2, 19557.7
1.116, 17556.2, 19592.8
1.118, 17556.2, 19627.9
1.12, 17556.2, 19663
1.122, 17556.2, 19698.1
1.124, 17556.2, 19733.2
1.126, 17556.2, 19768.3
1.128, 17556.2, 19803.4
1.13, 17556.2, 19838.6
1.132, 17556.2, 19873.7
1.134, 17556.2, 19908.8
1.136, 17556.2, 19943.9
1.138, 17556.2, 19979
1.14, 17556.2, 20014.1
1.142, 17556.2, 20049.2
1.144, 17556.2, 20084.3
1.146, 17556.2, 20119.5
1.148, 17556.2, 20154.6
1.15, 17556.2, 20189.7
1.152, 17556.2, 20224.8
1.154, 17556.2, 20259.9
1.156, 17556.2, 20295
1.158, 17556.2, 20330.1
1.16, 17556.2, 20365.2
1.162, 17556.2, 20400.4
1.164, 17556.2, 20435.5
1.166, 17556.2, 20470.6
1.168, 17556.2, 20505.7
1.17, 17556.2, 20540.8
1.172, 17556.2, 20575.9
1.174, 17556.2, 20611
1.176, 17556.2, 20646.1
1.178, 17556.2, 20681.3
1.18, 17556.2, 20716.4
1.182, 17556.2, 20751.5
1.184, 17556.2, 20786.6
1.186, 17556.2, 20821.7
1.188, 17556.2, 20856.8
1.19, 17556.2, 20891.9
1.192, 17556.2, 20927
1.194, 17556.2, 20962.2
1.196, 17556.2, 20997.3
1.198, 17556.2, 21032.4
1.2, 17556.2, 21067.5
1.202, 17556.2, 21102.6
1.204, 17556.2, 21137.7
1.206, 17556.2, 21172.8
1.208, 17556.2, 21207.9
1.21, 17556.2, 21243.1
1.212, 17556.2, 21278.2
1.214, 17556.2, 21313.3
1.216, 17556.2, 21348.4
1.218, 17556.2, 21383.5
1.22, 17556.2, 21418.6
1.222, 17556.2, 21453.7
1.224, 17556.2, 21488.8
1.226, 17556.2, 21524
1.228, 17556.2, 21559.1
1.23, 17556.2, 21594.2
1.232, 17556.2, 21629.3
1.234, 17556.2, 21664.4
1.236, 17556.2, 21699.5
1.238, 17556.2, 21734.6
1.24, 17556.2, 21769.7
1.242, 17556.2, 21804.9
1.244, 17556.2, 21840
1.246, 17556.2, 21875.1
1.248, 17556.2, 21910.2
1.25, 17556.2, 21945.3
1.252, 17556.2, 21980.4
1.254, 17556.2, 22015.5
1.256, 17556.2, 22050.6
1.258, 17556.2, 22085.8
1.26, 17556.2, 22120.9
1.262, 17556.2, 22156
1.264, 17556.2, 22191.1
1.266, 17556.2, 22226.2
1.268, 17556.2, 22261.3
1.27, 17556.2, 22296.4
1.272, 17556.2, 22331.5
1.274, 17556.2, 22366.7
1.276, 17556.2, 22401.8
1.278, 17556.2, 22436.9
1.28, 17556.2, 22472
1.282, 17556.2, 22507.1
1.284, 17556.2, 22542.2
1.286, 17556.2, 22577.3
1.288, 17556.2, 22612.4
1.29, 17556.2, 22647.6
1.292, 17556.2, 22682.7
1.294, 17556.2, 22717.8
1.296, 17556.2, 22752.9
1.298, 17556.2, 22788
1.3, 17556.2, 22823.1
1.302, 17556.2, 22858.2
1.304, 17556.2, 22893.3
1.306, 17556.2, 22928.5
1.308, 17556.2, 22963.6
1.31, 17556.2, 22998.7
1.312, 17556.2, 23033.8
1.314, 17556.2, 23068.9
1.316, 17556.2, 23104
1.318, 17556.2, 23139.1
1.32, 17556.2, 23174.2
1.322, 17556.2, 23209.4
1.324, 17556.2, 23244.5
1.326, 17556.2, 23279.6
1.328, 17556.2, 23314.7
1.33, 17556.2, 23349.8
1.332, 17556.2, 23384.9
1.334, 17556.2, 23420
1.336, 17556.2, 23455.1
1.338, 17556.2, 23490.3
1.34, 17556.2, 23525.4
1.342, 17556.2, 23560.5
1.344, 17556.2, 23595.6
1.346, 17556.2, 23630.7
1.348, 17556.2, 23665.8
1.35, 17556.2, 23700.9
1.352, 17556.2, 23736
1.354, 17556.2, 23771.2
1.356, 17556.2, 23806.3
1.358, 17556.2, 23841.4
1.36, 17556.2, 23876.5
1.362, 17556.2, 23911.6
1.364, 17556.2, 23946.7
1.366, 17556.2, 23981.8
1.368, 17556.2, 24016.9
1.37, 17556.2, 24052.1
1.372, 17556.2, 24087.2
1.374, 17556.2, 24122.3
1.376, 17556.2, 24157.4
1.378, 17556.2, 24192.5
1.38, 17556.2, 24227.6
1.382, 17556.2, 24262.7
1.384, 17556.2, 24297.8
1.386, 17556.2, 24333
1.388, 17556.2, 24368.1
1.39, 17556.2, 24403.2
1.392, 17556.2, 24438.3
1.394, 17556.2, 24473.4
1.396, 17556.2, 24508.5
1.398, 17556.2, 24543.6
1.4, 17556.2, 24578.7
1.402, 17556.2, 24613.9
1.404, 17556.2, 24649
1.406, 17556.2, 24684.1
1.408, 17556.2, 24719.2
1.41, 17556.2, 24754.3
1.412, 17556.2, 24789.4
1.414, 17556.2, 24824.5
1.416, 17556.2, 24859.6
1.418, 17556.2, 24894.8
1.42, 17556.2, 24929.9
1.422, 17556.2, 24965
1.424, 17556.2, 25000.1
1.426, 17556.2, 25035.2
1.428, 17556.2, 25070.3
1.43, 17556.2, 25105.4
1.432, 17556.2, 25140.5
1.434, 17556.2, 25175.7
1.436, 17556.2, 25210.8
1.438, 17556.2, 25245.9
1.44, 17556.2, 25281
1.442, 17556.2, 25316.1
1.444, 17556.2, 25351.2
1.446, 17556.2, 25386.3
1.448, 17556.2, 25421.4
1.45, 17556.2, 25456.6
1.452, 17556.2, 25491.7
1.454, 17556.2, 25526.8
1.456, 17556.2, 25561.9
1.458, 17556.2, 25597
1.46, 17556.2, 25632.1
1.462, 17556.2, 25667.2
1.464, 17556.2, 25702.3
1.466, 17556.2, 25737.5
1.468, 17556.2, 25772.6
1.47, 17556.2, 25807.7
1.472, 17556.2, 25842.8
1.474, 17556.2, 25877.9
1.476, 17556.2, 25913
1.478, 17556.2, 25948.1
1.48, 17556.2, 25983.2
1.482, 17556.2, 26018.4
1.484, 17556.2, 26053.5
1.486, 17556.2, 26088.6
1.488, 17556.2, 26123.7
1.49, 17556.2, 26158.8
1.492, 17556.2, 26193.9
1.494, 17556.2, 26229
1.496, 17556.2, 26264.1
1.498, 17556.2, 26299.3
1.5, 17556.2, 26334.4
1.502, 17556.2, 26369.5
1.504, 17556.2, 26404.6
1.506, 17556.2, 26439.7
1.508, 17556.2, 26474.8
1.51, 17556.2, 26509.9
1.512, 17556.2, 26545
1.514, 17556.2, 26580.2
1.516, 17556.2, 26615.3
1.518, 17556.2, 26650.4
1.52, 17556.2, 26685.5
1.522, 17556.2, 26720.6
1.524, 17556.2, 26755.7
1.526, 17556.2, 26790.8
1.528, 17556.2, 26825.9
1.53, 17556.2, 26861.1
1.532, 17556.2, 26896.2
1.534, 17556.2, 26931.3
1.536, 17556.2, 26966.4
1.538, 17556.2, 27001.5
1.54, 17556.2, 27036.6
1.542, 17556.2, 27071.7
1.544, 17556.2, 27106.8
1.546, 17556.2, 27142
1.548, 17556.2, 27177.1
1.55, 17556.2, 27212.2
1.552, 17556.2, 27247.3
1.554, 17556.2, 27282.4
1.556, 17556.2, 27317.5
1.558, 17556.2, 27352.6
1.56, 17556.2, 27387.7
1.562, 17556.2, 27422.9
1.564, 17556.2, 27458
1.566, 17556.2, 27493.1
1.568, 17556.2, 27528.2
1.57, 17556.2, 27563.3
1.572, 17556.2, 27598.4
1.574, 17556.2, 27633.5
1.576, 17556.2, 27668.6
1.578, 17556.2, 27703.8
1.58, 17556.2, 27738.9
1.582, 17556.2, 27774
1.584, 17556.2, 27809.1
1.586, 17556.2, 27844.2
1.588, 17556.2, 27879.3
1.59, 17556.2, 27914.4
1.592, 17556.2, 27949.5
1.594, 17556.2, 27984.7
1.596, 17556.2, 28019.8
1.598, 17556.2, 28054.9
1.6, 17556.2, 28090
1.602, 17556.2, 28125.1
1.604, 17556.2, 28160.2
1.606, 17556.2, 28195.3
1.608, 17556.2, 28230.4
1.61, 17556.2, 28265.6
1.612, 17556.2, 28300.7
1.614, 17556.2, 28335.8
1.616, 17556.2, 28370.9
1.618, 17556.2, 28406
1.62, 17556.2, 28441.1
1.622, 17556.2, 28476.2
1.624, 17556.2, 28511.3
1.626, 17556.2, 28546.5
1.628, 17556.2, 28581.6
1.63, 17556.2, 28616.7
1.632, 17556.2, 28651.8
1.634, 17556.2, 28686.9
1.636, 17556.2, 28722
1.638, 17556.2, 28757.1
1.64, 17556.2, 28792.2
1.642, 17556.2, 28827.4
1.644, 17556.2, 28862.5
1.646, 17556.2, 28897.6
1.648, 17556.2, 28932.7
1.65, 17556.2, 28967.8
1.652, 17556.2, 29002.9
1.654, 17556.2, 29038
1.656, 17556.2, 29073.1
1.658, 17556.2, 29108.3
1.66, 17556.2, 29143.4
1.662, 17556.2, 29178.5
1.664, 17556.2, 29213.6
1.666, 17556.2, 29248.7
1.668, 17556.2, 29283.8
1.67, 17556.2, 29318.9
1.672, 17556.2, 29354
1.674, 17556.2, 29389.2
1.676, 17556.2, 29424.3
1.678, 17556.2, 29459.4
1.68, 17556.2, 29494.5
1.682, 17556.2, 29529.6
1.684, 17556.2, 29564.7
1.686, 17556.2, 29599.8
1.688, 17556.2, 29634.9
1.69, 17556.2, 29670.1
1.692, 17556.2, 29705.2
1.694, 17556.2, 29740.3
1.696, 17556.2, 29775.4
1.698, 17556.2, 29810.5
1.7, 17556.2, 29845.6
1.702, 17556.2, 29880.7
1.704, 17556.2, 29915.8
1.706, 17556.2, 29951
1.708, 17556.2, 29986.1
1.71, 17556.2, 30021.2
1.712, 17556.2, 30056.3
1.714, 17556.2, 30091.4
1.716, 17556.2, 30126.5
1.718, 17556.2, 30161.6
1.72, 17556.2, 30196.7
1.722, 17556.2, 30231.9
1.724, 17556.2, 30267
1.726, 17556.2, 30302.1
1.728, 17556.2, 30337.2
1.73, 17556.2, 30372.3
1.732, 17556.2, 30407.4
1.734, 17556.2, 30442.5
1.736, 17556.2, 30477.6
1.738, 17556.2, 30512.8
1.74, 17556.2, 30547.9
1.742, 17556.2, 30583
1.744, 17556.2, 30618.1
1.746, 17556.2, 30653.2
1.748, 17556.2, 30688.3
1.75, 17556.2, 30723.4
1.752, 17556.2, 30758.5
1.754, 17556.2, 30793.7
1.756, 17556.2, 30828.8
1.758, 17556.2, 30863.9
1.76, 17556.2, 30899
1.762, 17556.2, 30934.1
1.764, 17556.2, 30969.2
1.766, 17556.2, 31004.3
1.768, 17556.2, 31039.4
